phrase ids|sentiment values
107705|0.75
107706|0.5
107707|0.52778
107708|0.76389
107709|0.51389
107710|0.77778
107711|0.83333
107712|0.5
107713|0.5
107714|0.22222
107715|0.48611
107716|0.19444
107717|0.5
107718|0.5
107719|0.72222
107720|0.47222
107721|0.45833
107722|0.58333
107723|0.56944
107724|0.51389
107725|0.41667
107726|0.68056
107727|0.69444
107728|0.48611
107729|0.69444
107730|0.47222
107731|0.47222
107732|0.5
107733|0.61111
107734|0.48611
107735|0.5
107736|0.5
107737|0.5
107738|0.5
107739|0.80556
107740|0.69444
107741|0.58333
107742|0.52778
107743|0.23611
107744|0.5
107745|0.52778
107746|0.5
107747|0.45833
107748|0.5
107749|0.38889
107750|0.40278
107751|0.625
107752|0.5
107753|0.51389
107754|0.52778
107755|0.44444
107756|0.40278
107757|0.5
107758|0.069444
107759|0.5
107760|0.47222
107761|0.61111
107762|0.68056
107763|0.80556
107764|0.5
107765|0.52778
107766|0.58333
107767|0.5
107768|0.58333
107769|0.61111
107770|0.59722
107771|0.16667
107772|0.23611
107773|0.29167
107774|0.11111
107775|0.22222
107776|0.79167
107777|0.56944
107778|0.5
107779|0.75
107780|0.61111
107781|0.5
107782|0.5
107783|0.52778
107784|0.94444
107785|0.76389
107786|0.73611
107787|0.84722
107788|0.94444
107789|0.73611
107790|0.86111
107791|0.44444
107792|0.38889
107793|0.5
107794|0.5
107795|0.58333
107796|0.47222
107797|0.63889
107798|0.45833
107799|0.51389
107800|0.5
107801|0.80556
107802|0.73611
107803|0.77778
107804|0.52778
107805|0.47222
107806|0.51389
107807|0.58333
107808|0.65278
107809|0.59722
107810|0.69444
107811|0.70833
107812|0.83333
107813|0.69444
107814|0.73611
107815|0.70833
107816|0.5
107817|0.26389
107818|0.16667
107819|0.5
107820|0.19444
107821|0.40278
107822|0.52778
107823|0.52778
107824|0.38889
107825|0.54167
107826|0.63889
107827|0.55556
107828|0.44444
107829|0.51389
107830|0.84722
107831|0.65278
107832|0.875
107833|0.88889
107834|0.5
107835|0.51389
107836|0.63889
107837|0.625
107838|0.83333
107839|0.18056
107840|0.41667
107841|0.38889
107842|0.22222
107843|0.61111
107844|0.45833
107845|0.5
107846|0.5
107847|0.5
107848|0.55556
107849|0.63889
107850|0.40278
107851|0.5
107852|0.75
107853|0.5
107854|0.875
107855|0.69444
107856|0.625
107857|0.55556
107858|0.625
107859|0.56944
107860|0.36111
107861|0.5
107862|0.63889
107863|0.61111
107864|0.5
107865|0.5
107866|0.5
107867|0.5
107868|0.5
107869|0.5
107870|0.54167
107871|0.5
107872|0.47222
107873|0.68056
107874|0.72222
107875|0.84722
107876|0.54167
107877|0.45833
107878|0.48611
107879|0.69444
107880|0.69444
107881|0.26389
107882|0.48611
107883|0.19444
107884|0.5
107885|0.25
107886|0.72222
107887|0.5
107888|0.68056
107889|0.5
107890|0.5
107891|0.5
107892|0.30556
107893|0.38889
107894|0.41667
107895|0.36111
107896|0.55556
107897|0.59722
107898|0.5
107899|0.5
107900|0.5
107901|0.5
107902|0.48611
107903|0.55556
107904|0.5
107905|0.54167
107906|0.27778
107907|0.44444
107908|0.66667
107909|0.5
107910|0.80556
107911|0.40278
107912|0.34722
107913|0.5
107914|0.41667
107915|0.5
107916|0.083333
107917|0.70833
107918|0.069444
107919|0.40278
107920|0.5
107921|0.5
107922|0.5
107923|0.5
107924|0.48611
107925|0.5
107926|0.45833
107927|0.51389
107928|0.5
107929|0.44444
107930|0.55556
107931|0.20833
107932|0.16667
107933|0.33333
107934|0.63889
107935|0.5
107936|0.45833
107937|0.55556
107938|0.5
107939|0.55556
107940|0.5
107941|0.22222
107942|0.48611
107943|0.625
107944|0.5
107945|0.58333
107946|0.51389
107947|0.65278
107948|0.58333
107949|0.38889
107950|0.41667
107951|0.45833
107952|0.52778
107953|0.63889
107954|0.5
107955|0.5
107956|0.5
107957|0.70833
107958|0.59722
107959|0.68056
107960|0.80556
107961|0.5
107962|0.5
107963|0.63889
107964|0.44444
107965|0.29167
107966|0.56944
107967|0.5
107968|0.5
107969|0.65278
107970|0.5
107971|0.54167
107972|0.36111
107973|0.125
107974|0.66667
107975|0.58333
107976|0.69444
107977|0.68056
107978|0.625
107979|0.44444
107980|0.66667
107981|0.5
107982|0.31944
107983|0.13889
107984|0.5
107985|0.52778
107986|0.5
107987|0.55556
107988|0.72222
107989|0.29167
107990|0.77778
107991|0.5
107992|0.43056
107993|0.5
107994|0.84722
107995|0.5
107996|0.51389
107997|0.5
107998|0.47222
107999|0.5
108000|0.5
108001|0.58333
108002|0.47222
108003|0.055556
108004|0.5
108005|0.44444
108006|0.34722
108007|0.44444
108008|0.56944
108009|0.26389
108010|0.40278
108011|0.52778
108012|0.5
108013|0.5
108014|0.5
108015|0.47222
108016|0.43056
108017|0.59722
108018|0.66667
108019|0.61111
108020|0.36111
108021|0.31944
108022|1
108023|0.5
108024|0.52778
108025|0.51389
108026|0.73611
108027|0.94444
108028|0.25
108029|0.16667
108030|0.45833
108031|0.15278
108032|0.22222
108033|0.18056
108034|0.51389
108035|0.375
108036|0.5
108037|0.51389
108038|0.5
108039|0.5
108040|0.5
108041|0.5
108042|0.45833
108043|0.55556
108044|0.61111
108045|0.77778
108046|0.81944
108047|0.625
108048|0.88889
108049|0.68056
108050|0.625
108051|0.47222
108052|0.52778
108053|0.55556
108054|0.5
108055|0.47222
108056|0.84722
108057|0.20833
108058|0.13889
108059|0.45833
108060|0.41667
108061|0.48611
108062|0.76389
108063|0.83333
108064|0.20833
108065|0.055556
108066|0.23611
108067|0.88889
108068|0.33333
108069|0.22222
108070|0.22222
108071|0.75
108072|0.69444
108073|0.81944
108074|0.69444
108075|0.125
108076|0.31944
108077|0.23611
108078|0.36111
108079|0.22222
108080|0.27778
108081|0.19444
108082|0.52778
108083|0.93056
108084|0.90278
108085|0.83333
108086|0.52778
108087|0.59722
108088|0.54167
108089|0.5
108090|0.5
108091|0.26389
108092|0.31944
108093|0.34722
108094|0.61111
108095|0.5
108096|0.40278
108097|0.56944
108098|0.44444
108099|0.55556
108100|0.19444
108101|0.45833
108102|0.5
108103|0.52778
108104|0.55556
108105|0.5
108106|0.55556
108107|0.25
108108|0.69444
108109|0.375
108110|0.19444
108111|0.33333
108112|0.38889
108113|0.22222
108114|0.15278
108115|0.51389
108116|0.65278
108117|0.59722
108118|0.34722
108119|0.33333
108120|0.55556
108121|0.5
108122|0.77778
108123|0.69444
108124|0.70833
108125|0.80556
108126|0.5
108127|0.61111
108128|0.70833
108129|0.59722
108130|0.5
108131|0.47222
108132|0.5
108133|0.54167
108134|0.76389
108135|0.79167
108136|0.5
108137|0.5
108138|0.47222
108139|0.43056
108140|0.13889
108141|0.097222
108142|0.33333
108143|0.5
108144|0.55556
108145|0.40278
108146|0.38889
108147|0.69444
108148|0.77778
108149|0.51389
108150|0.66667
108151|0.73611
108152|0.59722
108153|0.86111
108154|0.90278
108155|0.93056
108156|0.61111
108157|0.81944
108158|0.875
108159|0.77778
108160|0.66667
108161|0.48611
108162|0.80556
108163|0.80556
108164|0.88889
108165|0.72222
108166|0.90278
108167|0.875
108168|0.58333
108169|0.80556
108170|0.65278
108171|0.069444
108172|0.94444
108173|0.94444
108174|0.69444
108175|0.84722
108176|0.80556
108177|0.93056
108178|0.29167
108179|0.40278
108180|0.52778
108181|0.75
108182|0.55556
108183|0.90278
108184|0.875
108185|0.5
108186|0.22222
108187|0.33333
108188|0.36111
108189|0.29167
108190|0.38889
108191|0.47222
108192|0.55556
108193|0.20833
108194|0.23611
108195|0.125
108196|0.77778
108197|0.76389
108198|0.80556
108199|0.45833
108200|0.69444
108201|0.54167
108202|0.84722
108203|0.66667
108204|0.375
108205|0.20833
108206|0.54167
108207|0.52778
108208|0.48611
108209|0.45833
108210|0.55556
108211|0.5
108212|0.44444
108213|0.5
108214|0.52778
108215|0.25
108216|0.58333
108217|0.47222
108218|0.59722
108219|0.36111
108220|0.56944
108221|0.59722
108222|0.5
108223|0.52778
108224|0.5
108225|0.55556
108226|0.73611
108227|0.47222
108228|0.5
108229|0.63889
108230|0.27778
108231|0.43056
108232|0.45833
108233|0.5
108234|0.48611
108235|0.80556
108236|0.5
108237|0.5
108238|0.51389
108239|0.5
108240|0.5
108241|0.59722
108242|0.5
108243|0.56944
108244|0.59722
108245|0.81944
108246|0.91667
108247|0.5
108248|0.5
108249|0.44444
108250|0.65278
108251|0.5
108252|0.51389
108253|0.18056
108254|0.16667
108255|0.33333
108256|0.20833
108257|0.23611
108258|0.16667
108259|0.5
108260|0.5
108261|0.83333
108262|0.56944
108263|0.59722
108264|0.75
108265|0.45833
108266|0.34722
108267|0.5
108268|0.45833
108269|0.5
108270|0.33333
108271|0.29167
108272|0.51389
108273|0.55556
108274|0.73611
108275|0.18056
108276|0.86111
108277|0.5
108278|0.5
108279|0.5
108280|0.38889
108281|0.5
108282|0.65278
108283|0.5
108284|0.5
108285|0.36111
108286|0.66667
108287|0.375
108288|0.31944
108289|0.81944
108290|0.73611
108291|0.58333
108292|0.44444
108293|0.56944
108294|0.38889
108295|0.80556
108296|0.81944
108297|0.58333
108298|0.11111
108299|0.5
108300|0.23611
108301|0.27778
108302|0.375
108303|0.40278
108304|0.63889
108305|0.5
108306|0.43056
108307|0.5
108308|0.5
108309|0.5
108310|0.73611
108311|0.5
108312|0.41667
108313|0.69444
108314|0.5
108315|0.58333
108316|0.68056
108317|0.73611
108318|0.90278
108319|0.79167
108320|0.5
108321|0.5
108322|0.5
108323|0.5
108324|0.5
108325|0.52778
108326|0.5
108327|0.5
108328|0.5
108329|0.5
108330|0.52778
108331|0.5
108332|0.48611
108333|0.59722
108334|0.59722
108335|0.54167
108336|0.875
108337|0.5
108338|0.5
108339|0.34722
108340|0.59722
108341|0.30556
108342|0.27778
108343|0.5
108344|0.5
108345|0.5
108346|0.5
108347|0.5
108348|0.45833
108349|0.86111
108350|0.80556
108351|0.61111
108352|0.45833
108353|0.47222
108354|0.84722
108355|0.625
108356|0.75
108357|0.79167
108358|0.75
108359|0.75
108360|0.59722
108361|0.58333
108362|0.5
108363|0.5
108364|0.86111
108365|0.55556
108366|0.5
108367|0.5
108368|0.91667
108369|0.80556
108370|0.81944
108371|0.875
108372|0.90278
108373|0.81944
108374|0.69444
108375|0.5
108376|0.51389
108377|0.5
108378|0.88889
108379|0.5
108380|0.5
108381|0.5
108382|0.5
108383|0.44444
108384|0.59722
108385|0.48611
108386|0.5
108387|0.5
108388|0.5
108389|0.44444
108390|0.77778
108391|0.70833
108392|0.68056
108393|0.79167
108394|0.52778
108395|0.59722
108396|0.34722
108397|0.5
108398|0.55556
108399|0.63889
108400|0.55556
108401|0.5
108402|0.36111
108403|0.54167
108404|0.59722
108405|0.375
108406|0.84722
108407|0.625
108408|0.48611
108409|0.30556
108410|0.5
108411|0.083333
108412|0.41667
108413|0.26389
108414|0.16667
108415|0.20833
108416|0
108417|0.15278
108418|0.22222
108419|0.13889
108420|0.013889
108421|0.5
108422|0.55556
108423|0.52778
108424|0.18056
108425|0.79167
108426|0.59722
108427|0.69444
108428|0.5
108429|0.5
108430|0.44444
108431|0.23611
108432|0.52778
108433|0.61111
108434|0.41667
108435|0.5
108436|0.54167
108437|0.61111
108438|0.63889
108439|0.5
108440|0.5
108441|0.81944
108442|0.15278
108443|0.5
108444|0.5
108445|0.81944
108446|0.56944
108447|0.52778
108448|0.41667
108449|0.5
108450|0.33333
108451|0.5
108452|0.77778
108453|0.31944
108454|0.45833
108455|0.47222
108456|0.27778
108457|0.47222
108458|0.58333
108459|0.45833
108460|0.27778
108461|0.48611
108462|0.58333
108463|0.5
108464|0.625
108465|0.33333
108466|0.51389
108467|0.5
108468|0.55556
108469|0.34722
108470|0.5
108471|0.33333
108472|0.76389
108473|0.5
108474|0.55556
108475|0.5
108476|0.51389
108477|0.5
108478|0.625
108479|0.73611
108480|0.26389
108481|0.72222
108482|0.63889
108483|0.65278
108484|0.65278
108485|0.55556
108486|0.76389
108487|0.58333
108488|0.5
108489|0.34722
108490|0.58333
108491|0.58333
108492|0.55556
108493|0.52778
108494|0.5
108495|0.48611
108496|0.5
108497|0.5
108498|0.5
108499|0.73611
108500|0.73611
108501|0.73611
108502|0.52778
108503|0.48611
108504|0.625
108505|0.63889
108506|0.59722
108507|0.40278
108508|0.41667
108509|0.33333
108510|0.5
108511|0.52778
108512|0.52778
108513|0.16667
108514|0.36111
108515|0.88889
108516|0.5
108517|0.5
108518|0.65278
108519|0.5
108520|0.5
108521|0.5
108522|0.54167
108523|0.61111
108524|0.69444
108525|0.5
108526|0.55556
108527|0.5
108528|0.16667
108529|0.5
108530|0.5
108531|0.5
108532|0.45833
108533|0.5
108534|0.5
108535|0.5
108536|0.5
108537|0.45833
108538|0.51389
108539|0.86111
108540|0.56944
108541|0.5
108542|0.5
108543|0.47222
108544|0.51389
108545|0.56944
108546|0.5
108547|0.5
108548|0.5
108549|0.5
108550|0.5
108551|0.73611
108552|0.5
108553|0.55556
108554|0.5
108555|0.75
108556|0.61111
108557|0.36111
108558|0.26389
108559|0.84722
108560|0.86111
108561|0.75
108562|0.33333
108563|0.47222
108564|0.77778
108565|0.55556
108566|0.5
108567|0.52778
108568|0.83333
108569|0.5
108570|0.5
108571|0.5
108572|0.31944
108573|0.22222
108574|0.45833
108575|0.5
108576|0.5
108577|0.54167
108578|0.5
108579|0.5
108580|0.75
108581|0.27778
108582|0.875
108583|0.84722
108584|0.93056
108585|0.69444
108586|0.84722
108587|0.47222
108588|0.66667
108589|0.625
108590|0.68056
108591|0.59722
108592|0.56944
108593|0.59722
108594|0.45833
108595|0.52778
108596|0.72222
108597|0.61111
108598|0.75
108599|0.41667
108600|0.76389
108601|0.73611
108602|0.5
108603|0.48611
108604|0.76389
108605|0.76389
108606|0.47222
108607|0.55556
108608|0.5
108609|0.33333
108610|0.66667
108611|0.61111
108612|0.30556
108613|0.47222
108614|0.34722
108615|0.23611
108616|0.375
108617|0.51389
108618|0.66667
108619|0.5
108620|0.44444
108621|0.5
108622|0.48611
108623|0.5
108624|0.31944
108625|0.75
108626|0.70833
108627|0.5
108628|0.5
108629|0.5
108630|0.70833
108631|0.375
108632|0.18056
108633|0.19444
108634|0.34722
108635|0.20833
108636|0.44444
108637|0.625
108638|0.5
108639|0.5
108640|0.47222
108641|0.66667
108642|0.43056
108643|0.79167
108644|0.59722
108645|0.66667
108646|0.86111
108647|0.72222
108648|0.70833
108649|0.51389
108650|0.59722
108651|0.68056
108652|0.5
108653|0.5
108654|0.26389
108655|0.5
108656|0.5
108657|0.55556
108658|0.5
108659|0.5
108660|0.5
108661|0.625
108662|0.5
108663|0.5
108664|0.66667
108665|0.84722
108666|0.5
108667|0.65278
108668|0.51389
108669|0.69444
108670|0.5
108671|0.5
108672|0.44444
108673|0.5
108674|0.5
108675|0.5
108676|0.55556
108677|0.11111
108678|0.5
108679|0.48611
108680|0.83333
108681|0.86111
108682|0.5
108683|0.5
108684|0.5
108685|0.5
108686|0.5
108687|0.65278
108688|0.5
108689|0.66667
108690|0.73611
108691|0.54167
108692|0.5
108693|0.79167
108694|0.125
108695|0.55556
108696|0.5
108697|0.61111
108698|0.5
108699|0.5
108700|0.5
108701|0.5
108702|0.56944
108703|0.61111
108704|0.68056
108705|0.52778
108706|0.59722
108707|0.51389
108708|0.5
108709|0.58333
108710|0.44444
108711|0.5
108712|0.55556
108713|0.20833
108714|0.5
108715|0.45833
108716|0.58333
108717|0.5
108718|0.58333
108719|0.54167
108720|0.55556
108721|0.5
108722|0.18056
108723|0.5
108724|0.41667
108725|0.5
108726|0.5
108727|0.5
108728|0.5
108729|0.30556
108730|0.25
108731|0.25
108732|0.56944
108733|0.5
108734|0.55556
108735|0.51389
108736|0.5
108737|0.72222
108738|0.5
108739|0.5
108740|0.5
108741|0.5
108742|0.5
108743|0.47222
108744|0.77778
108745|0.5
108746|0.5
108747|0.69444
108748|0.5
108749|0.375
108750|0.58333
108751|0.51389
108752|0.34722
108753|0.5
108754|0.5
108755|0.5
108756|0.51389
108757|0.5
108758|0.43056
108759|0.72222
108760|0.75
108761|0.77778
108762|0.75
108763|0.72222
108764|0.72222
108765|0.77778
108766|0.47222
108767|0.625
108768|0.68056
108769|0.48611
108770|0.5
108771|0.56944
108772|0.56944
108773|0.77778
108774|0.72222
108775|0.66667
108776|0.69444
108777|0.375
108778|0.84722
108779|0.5
108780|0.55556
108781|0.33333
108782|0.29167
108783|0.33333
108784|0.36111
108785|0.15278
108786|0.76389
108787|0.5
108788|0.5
108789|0.625
108790|0.66667
108791|0.86111
108792|0.5
108793|0.5
108794|0.65278
108795|0.59722
108796|0.83333
108797|0.5
108798|0.61111
108799|0.5
108800|0.5
108801|0.55556
108802|0.5
108803|0.51389
108804|0.5
108805|0.51389
108806|0.54167
108807|0.18056
108808|0.44444
108809|0.69444
108810|0.40278
108811|0.70833
108812|0.48611
108813|0.5
108814|0.5
108815|0.59722
108816|0.5
108817|0.58333
108818|0.5
108819|0.43056
108820|0.47222
108821|0.44444
108822|0.76389
108823|0.5
108824|0.56944
108825|0.34722
108826|0.41667
108827|0.375
108828|0.29167
108829|0.083333
108830|0.33333
108831|0.34722
108832|0.083333
108833|0.5
108834|0.61111
108835|0.68056
108836|0.77778
108837|0.80556
108838|0.76389
108839|0.73611
108840|0.069444
108841|0.29167
108842|0.5
108843|0.33333
108844|0.5
108845|0.5
108846|0.5
108847|0.5
108848|0.56944
108849|0.55556
108850|0.5
108851|0.69444
108852|0.55556
108853|0.73611
108854|0.84722
108855|0.5
108856|0.5
108857|0.26389
108858|0.5
108859|0.59722
108860|0.5
108861|0.055556
108862|0.5
108863|0.68056
108864|0.23611
108865|0.23611
108866|0.33333
108867|0.29167
108868|0.26389
108869|0.30556
108870|0.013889
108871|0.44444
108872|0.83333
108873|0.5
108874|0.77778
108875|0.625
108876|0.75
108877|0.56944
108878|0.5
108879|0.20833
108880|0.45833
108881|0.44444
108882|0.5
108883|0.83333
108884|0.65278
108885|0.63889
108886|0.58333
108887|0.47222
108888|0.45833
108889|0.5
108890|0.68056
108891|0.43056
108892|0.48611
108893|0.375
108894|0.875
108895|0.84722
108896|0.5
108897|0.5
108898|0.5
108899|0.88889
108900|0.76389
108901|0.5
108902|0.69444
108903|0.81944
108904|0.44444
108905|0.70833
108906|0.51389
108907|0.84722
108908|0.66667
108909|0.48611
108910|0.52778
108911|0.625
108912|0.33333
108913|0.65278
108914|0.80556
108915|0.5
108916|0.5
108917|0.51389
108918|0.5
108919|0.81944
108920|0.38889
108921|0.20833
108922|0.5
108923|0.5
108924|0.5
108925|0.30556
108926|0.23611
108927|0.27778
108928|0.19444
108929|0.63889
108930|0.70833
108931|0.61111
108932|0.30556
108933|0.375
108934|0.375
108935|0.63889
108936|0.5
108937|0.5
108938|0.51389
108939|0.70833
108940|0.70833
108941|0.72222
108942|0.83333
108943|0.80556
108944|0.63889
108945|0.80556
108946|0.5
108947|0.45833
108948|0.40278
108949|0.63889
108950|0.51389
108951|0.31944
108952|0.51389
108953|0.36111
108954|0.34722
108955|0.51389
108956|0.5
108957|0.61111
108958|0.83333
108959|0.77778
108960|0.73611
108961|0.40278
108962|0.58333
108963|0.36111
108964|0.29167
108965|0.29167
108966|0.59722
108967|0.625
108968|0.81944
108969|0.81944
108970|0.58333
108971|0.5
108972|0.38889
108973|0.22222
108974|0.5
108975|0.5
108976|0.5
108977|0.55556
108978|0.61111
108979|0.55556
108980|0.51389
108981|0.5
108982|0.56944
108983|0.51389
108984|0.16667
108985|0.30556
108986|0.18056
108987|0.52778
108988|0.38889
108989|0.5
108990|0.38889
108991|0.63889
108992|0.70833
108993|0.54167
108994|0.83333
108995|0.16667
108996|0.16667
108997|0.16667
108998|0.11111
108999|0.5
109000|0.48611
109001|0.45833
109002|0.55556
109003|0.77778
109004|0.69444
109005|0.61111
109006|0.59722
109007|0.72222
109008|0.66667
109009|0.625
109010|0.5
109011|0.61111
109012|0.625
109013|0.25
109014|0.43056
109015|0.51389
109016|0.58333
109017|0.5
109018|0.5
109019|0.61111
109020|0.44444
109021|0.5
109022|0.94444
109023|0.63889
109024|0.68056
109025|0.27778
109026|0.45833
109027|0.70833
109028|0.68056
109029|0.69444
109030|0.54167
109031|0.5
109032|0.5
109033|0.5
109034|0.80556
109035|0.55556
109036|0.5
109037|0.18056
109038|0.19444
109039|0.54167
109040|0.52778
109041|0.44444
109042|0.5
109043|0.5
109044|0.51389
109045|0.59722
109046|0.45833
109047|0.22222
109048|0.66667
109049|0.5
109050|0.56944
109051|0.33333
109052|0.5
109053|0.56944
109054|0.44444
109055|0.38889
109056|0.40278
109057|0.65278
109058|0.70833
109059|0.76389
109060|0.44444
109061|0.65278
109062|0.69444
109063|0.55556
109064|0.34722
109065|0.70833
109066|0.84722
109067|0.56944
109068|0.54167
109069|0.88889
109070|0.80556
109071|0.48611
109072|0.52778
109073|0.52778
109074|0.5
109075|0.52778
109076|0.61111
109077|0.61111
109078|0.30556
109079|0.56944
109080|0.59722
109081|0.56944
109082|0.48611
109083|0.45833
109084|0.44444
109085|0.30556
109086|0.55556
109087|0.625
109088|0.5
109089|0.73611
109090|0.63889
109091|0.72222
109092|0.58333
109093|0.47222
109094|0.58333
109095|0.5
109096|0.48611
109097|0.5
109098|0.5
109099|0.43056
109100|0.5
109101|0.5
109102|0.83333
109103|0.38889
109104|0.61111
109105|0.5
109106|0.55556
109107|0.56944
109108|0.5
109109|0.52778
109110|0.5
109111|0.52778
109112|0.69444
109113|0.5
109114|0.5
109115|0.5
109116|0.70833
109117|0.54167
109118|0.63889
109119|0.51389
109120|0.38889
109121|0.5
109122|0.70833
109123|0.5
109124|0.5
109125|0.69444
109126|0.40278
109127|0.84722
109128|0.66667
109129|0.81944
109130|0.94444
109131|0.66667
109132|0.73611
109133|0.69444
109134|0.77778
109135|0.88889
109136|0.5
109137|0.625
109138|0.5
109139|0.36111
109140|0.41667
109141|0.43056
109142|0.23611
109143|0.22222
109144|0.18056
109145|0.30556
109146|0.65278
109147|0.43056
109148|0.5
109149|0.375
109150|0.875
109151|0.47222
109152|0.5
109153|0.27778
109154|0.375
109155|0.23611
109156|0.22222
109157|0.15278
109158|0.5
109159|0.5
109160|0.5
109161|0.5
109162|0.45833
109163|0.79167
109164|0.44444
109165|0.44444
109166|0.375
109167|0.5
109168|0.59722
109169|0.52778
109170|0.31944
109171|0.52778
109172|0.5
109173|0.72222
109174|0.5
109175|0.5
109176|0.18056
109177|0.52778
109178|0.48611
109179|0.5
109180|0.54167
109181|0.5
109182|0.83333
109183|0.45833
109184|0.5
109185|0.5
109186|0.66667
109187|0.55556
109188|0.73611
109189|0.73611
109190|0.31944
109191|0.52778
109192|0.47222
109193|0.43056
109194|0.81944
109195|0.5
109196|0.90278
109197|0.88889
109198|0.5
109199|0.5
109200|0.25
109201|0.15278
109202|0
109203|0.31944
109204|0.59722
109205|0.58333
109206|0.48611
109207|0.44444
109208|0.38889
109209|0.5
109210|0.58333
109211|0.58333
109212|0.375
109213|0.5
109214|0.45833
109215|0.26389
109216|0.5
109217|0.5
109218|0.41667
109219|0.11111
109220|0.59722
109221|0.61111
109222|0.76389
109223|0.84722
109224|0.77778
109225|0.47222
109226|0.61111
109227|0.58333
109228|0.55556
109229|0.16667
109230|0.59722
109231|0.5
109232|0.29167
109233|0.25
109234|0.33333
109235|0.80556
109236|0.63889
109237|0.59722
109238|0.65278
109239|0.76389
109240|0.79167
109241|0.81944
109242|0.69444
109243|0.13889
109244|0.11111
109245|0.13889
109246|0.47222
109247|0.11111
109248|0.81944
109249|0.76389
109250|0.65278
109251|0.90278
109252|0.75
109253|0.66667
109254|0.59722
109255|0.5
109256|0.15278
109257|0.16667
109258|0.52778
109259|0.44444
109260|0.30556
109261|0.36111
109262|0.16667
109263|0.5
109264|0.5
109265|0.5
109266|0.5
109267|0.5
109268|0.61111
109269|0.65278
109270|0.5
109271|0.5
109272|0.5
109273|0.5
109274|0.5
109275|0.5
109276|0.34722
109277|0.22222
109278|0.34722
109279|0.36111
109280|0.61111
109281|0.45833
109282|0.45833
109283|0.34722
109284|0.73611
109285|0.56944
109286|0.44444
109287|0.61111
109288|0.52778
109289|0.5
109290|0.5
109291|0.63889
109292|0.097222
109293|0.52778
109294|0.44444
109295|0.43056
109296|0.5
109297|0.51389
109298|0.54167
109299|0.5
109300|0.59722
109301|0.5
109302|0.55556
109303|0.5
109304|0.5
109305|0.83333
109306|0.5
109307|0.70833
109308|0.5
109309|0.375
109310|0.54167
109311|0.58333
109312|0.5
109313|0.5
109314|0.58333
109315|0.41667
109316|0.61111
109317|0.40278
109318|0.5
109319|0.11111
109320|0.16667
109321|0.5
109322|0.5
109323|0.63889
109324|0.76389
109325|0.63889
109326|0.54167
109327|0.36111
109328|0.54167
109329|0.5
109330|0.54167
109331|0.44444
109332|0.125
109333|0.59722
109334|0.5
109335|0.26389
109336|0.29167
109337|0.40278
109338|0.80556
109339|0.66667
109340|0.59722
109341|0.61111
109342|0.15278
109343|0.44444
109344|0.31944
109345|0.5
109346|0.63889
109347|0.15278
109348|0.5
109349|0.44444
109350|0.51389
109351|0.5
109352|0.27778
109353|0.5
109354|0.52778
109355|0.58333
109356|0.5
109357|0.65278
109358|0.5
109359|0.52778
109360|0.55556
109361|0.51389
109362|0.70833
109363|0.83333
109364|0.51389
109365|0.48611
109366|0.63889
109367|0.45833
109368|0.5
109369|0.083333
109370|0.11111
109371|0.5
109372|0.52778
109373|0.59722
109374|0.5
109375|0.58333
109376|0.38889
109377|0.80556
109378|0.5
109379|0.81944
109380|0.5
109381|0.81944
109382|0.47222
109383|0.41667
109384|0.51389
109385|0.083333
109386|0.20833
109387|0.38889
109388|0.13889
109389|0.45833
109390|0.11111
109391|0.22222
109392|0.44444
109393|0.59722
109394|0.38889
109395|0.68056
109396|0.5
109397|0.61111
109398|0.5
109399|0.65278
109400|0.69444
109401|0.91667
109402|0.58333
109403|0.18056
109404|0.59722
109405|0.56944
109406|0
109407|0.19444
109408|0.5
109409|0.75
109410|0.45833
109411|0.5
109412|0.5
109413|0.72222
109414|0.19444
109415|0.45833
109416|0.20833
109417|0.27778
109418|0.26389
109419|0.33333
109420|0.54167
109421|0.68056
109422|0.5
109423|0.48611
109424|0.11111
109425|0.5
109426|0.5
109427|0.54167
109428|0.83333
109429|0.76389
109430|0.61111
109431|0.48611
109432|0.38889
109433|0.5
109434|0.40278
109435|0.66667
109436|0.48611
109437|0.51389
109438|0.73611
109439|0.52778
109440|0.5
109441|0.30556
109442|0.5
109443|0.33333
109444|0.5
109445|0.55556
109446|0.51389
109447|0.20833
109448|0.5
109449|0.5
109450|0.59722
109451|0.55556
109452|0.47222
109453|0.44444
109454|0.41667
109455|0.33333
109456|0.875
109457|0.77778
109458|0.30556
109459|0.38889
109460|0.41667
109461|0.47222
109462|0.43056
109463|0.47222
109464|0.5
109465|0.5
109466|0.51389
109467|0.51389
109468|0.27778
109469|0.43056
109470|0.44444
109471|0.52778
109472|0.45833
109473|0.625
109474|0.61111
109475|0.61111
109476|0.66667
109477|0.65278
109478|0.5
109479|0.43056
109480|0.625
109481|0.77778
109482|0.5
109483|0.48611
109484|0.5
109485|0.56944
109486|0.5
109487|0.5
109488|0.52778
109489|0.5
109490|0.5
109491|0.48611
109492|0.5
109493|0.47222
109494|0.5
109495|0.40278
109496|0.94444
109497|0.5
109498|0.5
109499|0.5
109500|0.34722
109501|0.5
109502|0.16667
109503|0.19444
109504|0.27778
109505|0.26389
109506|0.5
109507|0.5
109508|0.52778
109509|0.61111
109510|0.66667
109511|0.5
109512|0.5
109513|0.33333
109514|0.33333
109515|0.45833
109516|0.56944
109517|0.31944
109518|0.68056
109519|0.69444
109520|0.69444
109521|0.65278
109522|0.75
109523|0.5
